228	228	259	102	111	102	111	72	102	111	111	134	72	71	111	54	117	117	52	111	111	72	71	102
268	268	227	259	111	111	111	102	134	72	111	111	111	71	72	145	22	117	84	114	111	111	111	134
268	268	268	227	228	259	72	72	134	111	72	72	111	111	111	71	145	22	117	52	102	111	71	134
268	268	268	268	268	195	72	134	71	111	134	102	72	102	102	102	71	54	117	52	71	71	102	71
268	268	268	268	268	195	134	72	102	111	111	134	111	102	71	102	72	54	117	52	102	111	111	111
268	268	268	268	268	195	102	71	102	134	134	72	134	71	111	102	71	54	117	84	114	102	72	134
268	268	268	268	268	195	71	72	102	134	134	72	71	134	72	102	72	54	117	117	52	71	72	71
268	268	268	268	163	291	72	102	111	111	111	71	71	136	134	111	113	86	117	117	52	134	102	111
268	268	268	268	195	134	71	71	102	71	72	72	111	72	111	113	86	117	117	117	52	72	102	111
268	268	268	163	291	134	111	71	134	71	72	102	102	113	85	86	117	117	117	117	52	111	102	71
268	163	164	291	102	134	72	134	72	111	102	113	85	86	117	117	117	117	117	117	52	71	102	134
164	291	71	71	71	111	134	111	113	85	85	86	117	117	20	21	22	117	117	117	84	114	134	71
72	134	71	111	111	113	85	85	86	117	117	117	20	21	146	111	145	21	22	117	117	84	114	71
104	111	111	71	111	54	117	117	117	20	21	21	146	102	111	102	71	71	54	117	117	117	52	102
71	71	113	85	85	86	117	117	20	146	71	134	71	102	134	134	111	71	145	22	117	117	84	114

