134	106	71	102	102	102	106	72	106	72	106	134	106	106	102	106	102	134	106	106	71	71	134	106
102	106	102	106	102	72	106	106	102	134	72	106	106	72	102	106	113	85	85	85	85	85	85	85
134	71	134	134	134	102	102	106	102	134	106	106	113	85	85	85	86	117	117	117	117	117	117	117
106	106	134	106	102	106	106	134	71	113	85	85	86	117	117	117	117	20	21	21	21	21	21	22
134	102	106	102	106	71	72	113	85	86	20	22	117	20	21	21	21	146	106	106	71	134	71	145
102	102	72	102	134	113	85	86	117	117	84	86	117	52	102	71	134	71	134	134	72	134	71	106
106	102	102	71	113	86	117	117	20	21	21	21	21	146	106	71	134	106	106	134	106	72	106	102
134	71	106	113	86	117	20	21	146	71	106	106	71	106	106	102	71	106	134	72	106	106	71	134
71	106	134	54	117	117	84	114	102	106	106	71	71	106	102	72	102	106	103	106	102	71	71	106
71	102	71	54	117	20	21	146	71	71	71	102	134	71	72	106	106	106	106	72	102	71	72	102
134	106	113	86	20	146	71	71	102	71	106	71	71	106	106	106	71	71	134	106	71	72	106	72
106	113	86	20	146	106	71	134	102	72	71	106	71	134	106	106	72	72	102	72	106	106	134	106
102	145	22	52	106	106	106	106	72	72	106	134	72	106	71	71	134	102	72	106	106	106	134	72
106	113	86	84	114	106	72	71	106	106	134	106	102	134	106	71	102	71	72	106	134	106	72	113
106	54	117	117	52	111	102	134	106	72	102	106	102	72	134	106	106	106	71	106	106	106	102	145

