268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	227	228	228	259	102	111	111	134	134
268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	227	228	259	102	111	134
268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	227	228	259	111
268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	227	259
164	164	165	268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	227
72	111	290	164	164	165	268	268	268	268	268	268	268	268	163	164	164	164	164	164	165	268	268	268
72	134	71	102	111	290	164	165	268	268	268	268	268	163	291	111	111	111	111	111	290	164	165	268
111	111	111	72	72	72	71	290	164	164	165	268	268	227	259	111	111	111	111	111	111	111	290	165
102	134	111	71	71	71	71	134	134	72	290	164	165	268	227	259	111	111	111	111	111	111	111	290
72	111	71	102	71	111	111	134	71	111	71	134	290	164	165	227	259	111	111	111	111	111	111	111
111	111	111	103	111	134	111	102	72	111	111	111	72	111	290	165	268	227	228	259	111	111	111	111
134	134	71	111	134	111	111	72	71	71	72	111	71	111	102	290	164	165	268	227	228	259	111	111
134	111	134	134	111	134	111	71	72	111	72	111	134	71	111	72	111	290	165	268	268	227	228	228
111	71	102	102	111	102	134	71	72	102	111	71	72	102	72	102	111	102	290	164	165	268	268	268
72	102	102	102	71	71	111	72	72	71	111	111	111	71	71	111	111	102	111	111	290	164	165	268

