268	268	163	291	71	111	111	111	134	134	111	111	111	111	72	49	11	43	44	11	11	44	51	111
163	164	291	72	111	134	71	111	71	134	134	102	102	134	111	112	43	50	12	12	11	50	142	19
195	102	134	72	72	102	134	102	111	72	111	111	134	71	134	112	11	11	44	43	44	44	44	142
291	71	111	102	134	134	111	102	71	134	134	72	134	111	71	112	43	44	44	43	50	43	44	50
111	102	72	111	111	72	134	111	102	134	102	111	111	71	17	144	50	11	50	11	50	44	50	12
111	72	134	111	111	111	111	102	72	72	104	71	111	102	112	12	43	43	44	44	11	44	50	12
102	111	102	71	102	111	111	71	134	111	134	111	72	17	144	43	44	11	12	44	50	11	43	43
71	134	111	134	71	111	111	136	72	134	111	134	72	112	50	50	43	50	44	11	12	50	43	12
102	72	102	111	134	111	111	71	111	111	71	102	17	144	43	50	43	44	50	50	50	12	12	50
102	134	72	71	71	72	111	72	71	72	134	17	144	43	50	50	43	43	50	12	50	11	43	44
111	111	111	111	102	111	111	72	72	111	17	144	50	44	11	12	50	43	44	50	41	12	50	50
102	134	102	71	72	111	111	72	17	143	144	44	50	50	50	11	44	50	43	43	43	12	115	88
134	72	72	102	134	111	102	17	144	12	11	50	50	44	50	44	44	44	12	44	115	88	89	149
111	134	72	111	72	17	18	144	12	50	43	50	43	11	43	44	43	11	44	115	89	149	149	23
111	71	72	111	17	144	43	12	44	11	50	44	43	44	12	50	44	43	43	57	149	149	149	55

