103	111	111	112	44	12	50	9	50	44	44	50	50	384	385	386	43	11	43	44	44	50	50	44
228	228	228	297	257	43	44	43	50	43	256	225	225	416	417	418	225	225	225	225	225	225	225	225
268	268	268	268	224	225	225	225	225	225	226	268	268	448	449	450	268	268	268	268	268	268	268	268
268	268	268	268	268	268	268	268	268	268	268	268	268	448	449	450	268	268	268	268	268	160	161	161
268	268	268	268	268	268	268	268	268	268	268	268	268	448	449	450	268	268	160	161	161	289	50	12
164	164	164	164	164	164	164	265	161	161	161	161	161	544	545	546	161	161	289	43	11	12	44	43
102	71	111	72	111	71	134	112	44	43	12	43	44	576	577	578	43	50	50	43	50	50	11	50
102	111	72	71	102	72	17	144	50	43	44	12	11	50	11	50	50	44	44	50	50	50	11	12
72	102	111	111	134	111	112	50	12	11	11	11	43	11	11	43	43	50	43	50	50	78	80	12
111	102	71	102	72	17	144	50	50	10	44	11	11	50	44	50	50	11	11	11	12	142	144	12
71	102	111	111	111	112	12	44	11	50	12	12	50	43	12	50	12	44	44	50	11	43	12	11
111	102	71	111	17	144	11	44	50	50	50	50	12	43	43	44	50	12	44	12	12	43	44	50
71	134	72	17	144	50	11	44	12	12	11	50	12	50	50	44	12	11	12	50	50	50	43	43
102	71	71	49	50	11	44	50	50	11	50	43	43	50	50	11	11	43	11	50	12	11	12	12
134	102	17	144	43	44	11	50	50	50	12	11	44	12	43	50	12	50	11	12	50	50	12	12

