268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	224	225	257	12	50	50	43
162	268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	224	225	257	50	44
288	161	162	268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	224	257	44
11	50	288	161	161	161	162	268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	224	257
43	11	12	44	50	11	288	161	162	268	268	268	268	268	268	268	268	268	268	268	268	268	268	192
11	50	50	44	44	50	12	44	288	161	162	268	268	268	268	268	268	268	268	268	268	268	268	224
50	43	11	43	11	50	12	43	12	41	288	161	162	268	268	268	268	268	268	268	268	268	268	268
44	12	44	44	50	12	50	50	50	11	44	12	288	161	162	268	268	268	268	268	268	268	268	268
11	43	50	50	50	50	50	12	11	44	44	11	42	43	288	161	162	268	268	268	268	268	268	268
50	12	50	50	44	44	12	11	50	44	11	12	43	11	44	11	288	161	162	268	268	268	268	268
12	50	11	43	11	11	44	44	12	44	50	11	50	12	10	12	43	12	194	268	268	268	268	268
44	50	44	50	44	50	50	43	50	50	50	50	44	12	50	11	50	44	288	161	162	268	268	268
11	12	44	50	12	11	43	43	11	11	43	44	43	43	44	43	9	43	50	50	288	162	268	268
43	50	12	44	43	50	44	50	50	12	11	50	50	44	43	50	43	43	43	50	44	288	162	268
11	43	11	11	11	50	50	11	12	12	50	44	43	43	50	43	43	12	43	9	44	12	288	162

