111	111	134	111	111	111	72	111	111	134	72	71	102	111	134	71	81	82	82	79	79	80	12	44
111	111	71	111	72	102	102	102	72	102	111	72	72	111	71	72	111	111	102	111	111	81	82	82
102	111	111	111	102	134	102	104	71	111	111	71	111	134	71	102	111	102	111	111	111	71	111	102
71	102	111	102	72	71	102	134	134	111	111	71	111	111	71	134	111	71	72	102	111	111	102	134
111	72	134	111	111	134	102	72	71	102	72	111	71	134	72	111	111	102	111	111	71	71	72	71
71	72	111	71	111	102	111	71	72	102	111	111	72	71	72	134	111	134	111	111	134	134	111	111
85	85	85	85	85	85	85	85	85	114	102	111	111	72	134	111	134	111	71	111	134	111	111	111
117	117	117	117	117	117	117	117	117	84	85	114	72	111	72	134	71	71	72	102	111	71	71	71
21	21	21	21	21	21	21	22	117	117	117	84	85	114	111	71	102	102	111	111	102	102	111	111
111	111	102	111	102	72	71	145	21	21	22	117	117	84	114	102	72	134	134	134	111	111	72	72
134	102	134	72	134	71	111	72	111	134	145	22	117	117	52	102	102	134	111	111	72	111	111	111
72	111	71	134	111	111	102	72	71	71	72	145	22	117	84	114	102	71	111	72	102	71	134	134
134	134	102	134	134	111	111	134	111	111	72	72	145	22	117	84	114	102	111	134	134	111	111	72
134	111	134	71	111	71	71	102	111	111	71	134	111	145	22	117	84	85	114	72	102	111	71	102
111	71	134	71	111	111	134	102	71	111	71	102	71	71	145	22	117	117	52	111	111	134	111	134

