72	111	102	134	111	111	111	112	142	144	78	80	43	44	12	11	50	43	12	50	50	44	12	11
71	134	102	111	134	102	102	81	80	50	51	49	43	50	44	43	12	11	50	12	43	11	43	12
134	72	102	71	111	111	111	134	49	50	142	144	12	12	12	50	43	50	12	12	12	11	50	12
111	111	111	71	102	111	71	111	81	80	78	80	11	50	50	50	12	44	12	11	43	50	50	12
134	111	72	102	71	72	71	134	71	112	142	144	50	11	43	12	50	44	44	43	50	50	11	11
111	111	111	71	134	111	102	71	72	81	82	79	80	44	50	11	50	43	50	50	11	50	44	50
71	102	111	71	111	111	102	102	102	71	102	17	144	11	44	11	50	11	44	50	11	12	11	44
111	72	72	111	111	134	71	134	134	111	134	49	43	50	12	43	44	50	43	44	50	50	50	44
71	102	71	134	102	111	102	71	72	111	71	49	43	50	11	43	50	43	12	12	11	50	44	11
111	102	72	111	111	102	111	111	134	102	17	144	78	80	50	12	43	43	11	50	43	11	43	11
111	111	111	102	72	111	111	111	111	72	49	12	142	144	50	50	12	12	50	12	12	12	12	43
71	111	71	111	134	111	71	111	102	102	49	43	50	43	12	50	12	11	43	12	50	50	12	43
72	102	111	71	111	72	134	102	111	17	144	78	79	80	50	50	50	44	11	50	11	12	50	11
111	102	102	71	111	111	111	111	17	144	78	83	17	144	50	50	43	43	44	43	50	11	43	50
111	102	102	72	72	111	111	17	144	50	142	19	112	44	50	43	50	44	11	12	50	43	12	11

