258	229	268	268	268	268	268	268	268	227	259	111	72	111	111	111	71	72	102	111	72	72	134	134
197	268	268	268	268	268	268	268	268	268	195	134	111	111	71	72	111	111	71	111	111	134	111	134
197	268	268	268	268	268	268	268	268	268	227	259	71	72	102	72	102	111	72	102	72	72	102	111
197	268	268	163	165	268	268	268	268	268	268	227	259	136	111	134	111	111	71	72	135	71	111	111
197	268	268	195	290	165	268	268	268	268	268	268	227	259	71	72	71	72	72	111	134	102	111	72
197	268	268	195	111	197	268	268	268	268	268	268	268	195	102	71	111	111	71	134	71	71	72	72
229	163	165	195	111	197	268	268	268	268	268	268	268	227	259	71	134	111	102	111	72	111	71	102
268	227	229	195	258	229	268	268	268	268	268	268	268	268	227	259	134	72	102	111	134	71	102	111
268	268	163	291	197	268	268	268	268	268	268	268	268	268	268	227	228	228	259	111	134	111	71	102
268	268	195	258	229	268	268	268	268	268	268	268	268	268	268	268	268	268	195	111	111	103	134	102
268	268	195	197	268	268	268	268	268	268	268	268	268	268	268	268	268	268	227	228	259	134	72	111
268	268	195	197	268	268	268	268	268	268	268	163	164	165	268	268	268	268	268	268	227	228	228	228
268	268	227	229	268	268	268	268	268	268	163	291	111	290	165	268	268	268	268	268	268	268	268	268
268	268	268	268	268	268	268	268	268	268	195	72	71	134	197	268	268	268	268	268	268	268	268	268
268	268	268	268	268	268	268	268	268	268	195	111	111	111	290	165	268	268	268	268	268	268	268	268

