111	102	111	102	134	102	111	72	102	71	72	71	134	102	111	134	102	105	102	134	71	72	134	71
71	102	111	102	134	102	72	71	71	136	102	111	111	71	111	111	72	105	72	72	71	71	72	106
72	71	111	134	111	72	111	71	71	111	102	134	71	102	102	71	102	105	71	72	72	106	106	134
71	72	111	103	134	111	72	71	111	134	134	111	111	72	111	72	71	105	102	71	106	71	106	106
228	259	111	111	111	134	72	111	134	111	72	111	71	111	111	134	111	105	72	102	71	72	106	134
268	227	259	102	111	72	72	72	111	134	134	71	111	71	111	111	71	105	71	106	71	106	102	106
268	268	227	259	102	134	111	111	71	111	134	111	71	102	72	111	102	105	102	106	102	102	72	134
268	268	268	227	259	134	111	102	111	111	102	102	102	102	111	72	102	105	106	106	106	72	106	71
164	165	268	268	227	259	111	111	72	102	102	71	135	111	102	111	102	137	101	136	134	71	71	71
111	290	165	268	268	227	228	259	72	72	102	111	72	134	102	111	71	111	105	106	134	102	102	134
111	111	197	268	268	268	268	227	259	111	71	102	72	71	134	111	72	136	137	101	134	71	106	106
111	111	197	268	268	268	268	268	227	259	135	134	111	72	102	134	72	71	134	105	71	106	71	106
228	228	229	268	268	268	268	268	268	227	228	259	111	134	102	102	111	111	72	137	101	106	102	72
268	268	268	268	268	268	268	268	268	268	268	195	134	111	102	134	111	71	71	71	105	71	134	106
268	268	268	268	268	268	268	268	268	268	268	195	111	111	72	134	71	72	102	111	137	138	101	106

