12	50	142	19	102	72	111	111	111	111	73	74	74	74	74	74	75	134	72	111	102	197	268	163
44	12	12	110	102	102	72	134	73	74	133	113	85	85	114	102	107	102	111	111	72	197	268	227
44	12	78	83	71	71	102	72	105	106	102	54	117	117	52	106	107	72	71	72	134	290	165	268
78	80	110	134	134	71	134	72	105	71	72	54	117	117	52	106	107	102	102	134	102	102	197	268
142	144	51	134	134	134	104	73	133	72	113	86	20	21	146	71	132	75	111	72	71	134	197	268
11	44	110	71	71	102	134	105	102	106	54	117	84	114	72	71	72	107	135	71	111	111	197	268
78	82	83	102	111	111	71	105	72	71	54	117	20	146	71	134	72	107	134	134	72	111	197	268
110	72	134	111	104	102	73	133	106	113	86	117	52	71	72	134	106	132	75	72	72	111	197	268
51	102	136	111	102	102	105	72	106	54	117	117	52	71	106	102	106	134	107	111	111	72	197	268
83	72	72	111	72	72	105	134	134	54	117	20	146	106	72	106	106	72	107	111	71	134	290	165
111	134	102	71	134	73	133	134	72	54	117	52	102	71	71	102	106	102	107	102	72	111	111	197
102	102	102	71	111	105	71	102	72	54	117	52	71	134	134	102	72	106	107	111	71	102	102	197
102	136	71	102	111	105	102	72	102	54	117	52	71	72	102	72	106	72	107	72	134	102	102	197
71	111	111	111	102	105	72	72	134	54	117	84	114	102	72	102	106	71	107	111	72	134	111	197
111	72	111	111	111	105	72	106	134	54	117	117	52	102	72	134	71	71	107	102	134	72	71	290

