72	102	71	102	104	102	134	72	106	71	107	134	71	111	134	102	71	112	50	44	44	142	144	50
106	72	134	106	71	106	106	106	72	72	107	102	134	102	71	72	102	112	11	50	12	43	43	50
106	134	106	106	72	106	102	72	72	102	132	75	111	102	71	134	111	112	50	50	50	44	50	44
72	106	134	106	71	71	134	102	71	106	102	107	111	134	111	102	72	49	11	12	11	44	12	256
102	72	106	106	106	102	106	102	102	72	106	107	111	111	72	111	17	144	11	44	50	11	11	194
106	134	106	135	71	134	134	71	72	71	102	107	72	134	134	134	49	11	50	12	50	12	256	226
134	71	102	72	106	106	102	106	106	106	106	107	102	111	111	111	112	50	11	50	50	50	194	268
102	72	72	106	106	106	102	71	102	72	106	107	134	134	72	111	49	78	80	50	44	50	194	268
71	134	106	134	106	106	134	71	71	71	106	107	102	134	111	111	112	142	144	44	50	12	194	268
72	71	71	72	72	106	71	106	134	106	134	107	72	134	71	102	81	80	50	43	12	12	288	162
106	102	102	134	102	72	106	134	71	134	102	107	111	134	111	102	17	144	50	50	44	50	11	194
134	106	106	134	71	106	106	134	106	71	102	107	111	111	111	134	49	44	43	44	11	43	44	288
134	71	106	71	106	134	106	106	71	106	134	107	111	134	72	134	49	12	78	80	50	12	11	11
106	102	72	106	102	134	106	72	72	71	71	107	111	72	111	134	81	80	142	144	12	12	50	50
71	106	106	72	106	72	71	106	72	134	136	107	102	102	72	102	111	49	50	78	80	12	43	44

