72	111	111	72	134	111	134	134	111	134	134	111	71	111	72	290	165	268	268	268	268	268	268	268
72	102	102	72	102	102	71	111	111	71	71	102	134	134	72	72	290	164	164	165	268	268	268	268
102	72	111	102	102	102	71	72	111	111	71	111	72	134	102	134	102	71	72	290	164	165	268	268
72	102	111	134	102	134	111	111	102	72	111	113	85	114	113	114	71	102	71	71	71	290	164	165
111	134	72	134	72	71	111	135	113	85	85	86	117	84	86	84	85	114	103	111	102	72	111	290
102	111	71	71	102	71	72	111	54	117	117	117	117	117	117	117	117	84	85	114	111	111	111	102
71	134	134	134	71	102	111	113	86	117	117	117	117	117	117	117	117	117	117	52	111	102	102	102
72	111	71	102	111	111	134	54	117	117	117	117	20	22	117	117	20	22	117	84	114	134	102	102
102	111	111	72	71	134	102	54	117	20	22	117	84	86	117	117	84	86	117	20	146	134	72	71
72	111	102	134	111	111	72	54	117	84	86	117	117	117	117	117	117	117	117	84	114	111	111	134
111	71	102	102	134	111	113	86	117	117	117	117	117	20	22	117	20	22	117	20	146	72	111	111
72	71	134	72	102	102	54	117	117	117	117	20	21	146	145	21	146	145	21	146	111	102	111	71
111	111	111	72	134	102	145	22	117	117	20	146	111	111	102	102	71	111	71	111	111	72	111	134
102	134	102	111	72	102	111	145	22	117	52	71	72	111	111	111	111	134	111	135	102	111	72	102
111	72	102	102	71	135	111	113	86	20	146	135	111	134	72	134	111	71	111	134	72	102	71	72

