71	134	134	106	72	72	72	102	106	102	106	134	71	102	72	102	134	107	111	71	72	111	71	71
85	114	106	102	71	102	72	72	71	71	71	106	71	106	134	106	100	139	71	135	72	111	102	72
117	84	85	85	114	72	106	134	134	106	71	71	102	71	106	106	107	111	72	102	72	102	111	102
117	117	117	117	84	114	134	134	134	72	106	71	72	72	106	106	107	71	102	111	72	72	258	228
22	117	117	117	117	52	71	134	102	71	102	134	71	71	134	100	139	71	72	71	134	258	229	268
145	22	117	117	117	52	134	72	72	71	72	106	134	72	100	139	102	111	134	134	134	197	268	268
106	145	22	117	20	146	102	106	71	71	71	106	71	106	107	102	102	111	111	134	258	229	268	268
71	106	54	117	52	72	102	71	134	71	106	106	72	100	139	111	111	102	72	111	197	268	268	268
106	71	145	22	52	106	134	106	134	102	106	72	102	107	102	71	72	134	72	258	229	268	268	268
106	102	113	86	52	136	72	102	71	134	106	134	106	107	71	71	111	102	134	197	268	268	268	268
134	102	54	117	52	72	134	134	72	102	134	72	100	139	134	72	111	102	258	229	268	268	268	268
106	113	86	117	52	134	106	72	102	72	71	106	107	111	134	111	111	102	197	268	268	268	268	268
71	54	117	117	52	106	106	106	134	102	71	72	107	111	71	71	72	258	229	268	268	268	268	268
114	54	117	20	146	71	106	72	134	134	134	100	139	71	134	134	134	197	268	268	268	268	268	268
146	54	20	146	106	134	134	102	72	72	134	107	71	111	71	111	258	229	268	268	268	268	268	268

