268	268	268	268	268	268	268	268	163	164	164	291	72	111	102	134	111	71	72	71	102	72	72	111
268	268	268	268	268	163	164	164	291	71	111	111	111	134	134	134	134	72	71	111	111	102	72	111
268	268	163	164	164	291	71	111	72	71	134	111	72	111	102	134	102	134	102	72	72	111	102	111
268	163	291	72	111	134	71	72	102	111	111	71	71	71	72	111	111	111	71	111	134	72	111	71
164	291	102	111	71	111	71	111	134	134	72	134	134	71	134	72	71	111	72	102	111	102	111	72
111	134	134	111	111	134	72	72	134	134	72	102	71	102	102	71	111	72	134	134	111	102	71	134
228	228	228	228	228	228	228	228	228	228	228	228	228	228	228	228	228	259	111	102	72	71	72	72
164	164	164	164	164	164	164	164	164	164	164	164	164	164	164	164	164	291	102	111	134	102	111	134
111	102	134	111	134	111	111	111	102	111	71	102	111	104	111	111	72	102	71	72	102	134	111	71
134	134	102	71	71	111	111	111	111	111	72	71	71	111	104	71	111	72	102	111	72	71	111	17
134	111	134	72	111	111	134	111	134	71	111	103	102	72	111	102	111	134	134	134	17	143	18	144
102	102	111	72	111	102	72	71	111	71	134	71	111	72	71	102	111	71	17	18	144	12	44	11
102	71	72	102	102	72	134	71	111	134	71	111	134	111	71	72	17	18	144	12	44	50	43	12
111	72	111	72	111	71	111	72	102	111	111	134	102	134	134	17	144	50	50	11	50	50	43	44
134	134	102	134	111	71	111	71	102	134	71	111	111	17	143	144	43	11	11	50	43	50	50	50

