50	12	12	11	11	50	44	50	12	50	11	12	50	44	11	50	50	288	161	162	448	449	450	268
11	11	50	12	11	11	11	44	43	12	44	12	50	44	12	11	44	43	44	288	544	545	546	161
50	50	50	44	12	11	43	50	44	50	50	50	50	9	11	12	50	44	43	43	576	577	578	11
11	50	50	50	44	43	43	11	12	44	44	43	50	11	43	11	44	50	44	43	43	11	50	43
80	50	50	50	50	50	43	44	43	12	11	50	12	43	50	12	50	43	43	11	50	44	43	44
81	79	80	44	78	80	12	43	43	10	11	43	44	12	11	50	44	44	44	43	43	44	44	50
71	102	81	80	51	81	80	12	44	11	44	12	12	43	12	50	50	12	44	44	11	11	11	12
111	111	72	49	142	19	112	50	50	50	43	50	11	11	11	50	50	50	50	12	12	43	50	50
72	72	134	81	80	142	144	78	82	80	50	10	44	44	11	44	44	11	44	43	12	50	50	12
72	71	134	72	81	79	79	83	71	112	50	43	50	50	50	43	43	11	11	44	50	43	50	44
71	72	72	111	111	72	71	102	102	49	78	79	82	80	12	44	11	50	12	43	11	12	11	11
111	111	71	111	72	111	102	111	111	49	142	19	17	144	11	50	50	44	12	44	50	50	44	11
71	102	102	102	71	71	111	111	71	81	80	142	144	78	82	79	80	50	11	43	50	43	50	44
71	134	134	71	71	111	134	111	102	134	81	79	82	83	102	71	112	50	44	78	80	12	12	11
71	71	102	102	102	111	134	111	134	111	136	111	72	134	71	102	112	11	50	142	144	43	50	11

