137	138	101	71	134	137	138	138	138	138	101	71	71	111	100	139	72	71	102	106	106	102	113	86
111	72	137	101	71	106	72	71	72	102	137	138	138	138	139	72	72	72	106	106	72	71	145	22
102	102	71	137	138	101	102	71	72	134	71	106	106	106	134	72	71	71	106	71	102	71	71	54
134	111	102	134	71	137	138	138	101	102	102	106	134	106	106	102	71	134	106	72	102	72	134	54
111	72	134	111	111	72	134	102	137	138	138	101	71	106	72	102	106	106	134	71	102	71	134	54
71	111	102	72	111	72	134	111	111	111	72	137	138	138	138	138	138	101	102	106	102	71	72	54
102	72	111	72	111	71	72	111	134	102	111	102	102	103	134	111	134	137	138	138	72	111	134	54
134	72	134	111	111	111	111	72	71	111	102	134	134	71	102	71	71	111	134	71	134	111	71	54
228	228	259	111	102	111	72	111	134	71	102	71	111	72	72	102	111	134	72	71	102	111	71	145
268	268	227	228	259	72	72	134	71	134	111	134	72	134	72	111	134	134	134	72	134	134	111	71
268	268	268	268	227	228	228	259	111	71	102	111	111	72	71	134	72	134	134	135	102	72	111	111
268	268	268	268	268	268	268	227	228	228	228	228	259	102	102	134	111	134	71	111	71	111	71	111
268	268	268	268	268	268	268	268	268	268	268	268	227	228	228	228	228	259	134	102	111	71	71	134
268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	227	228	228	228	228	228	228
268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	268

