72	134	106	72	102	106	106	134	102	72	72	71	72	106	106	106	102	106	132	75	72	72	54	117
134	102	102	106	134	71	106	106	71	102	72	102	102	71	106	106	106	134	134	107	111	102	54	117
106	106	134	72	72	72	71	134	102	106	72	71	72	106	102	106	134	106	106	132	75	111	54	117
72	134	134	102	72	106	106	71	134	102	106	134	106	106	106	106	72	134	102	71	132	75	54	117
102	102	135	71	134	102	72	71	102	106	72	106	102	106	102	106	71	134	106	134	106	107	54	117
106	106	134	72	106	106	71	106	72	102	104	71	102	134	106	102	102	106	106	71	134	107	54	117
72	106	102	106	71	106	134	71	134	106	102	102	71	106	134	134	72	102	72	134	72	132	75	22
106	106	71	134	134	102	102	102	71	71	71	106	102	102	106	106	134	102	106	106	106	102	107	54
106	134	71	106	71	102	72	72	106	106	134	134	106	71	106	106	134	102	71	134	71	71	107	54
106	134	72	71	106	102	102	134	102	134	72	71	106	136	106	72	106	71	106	102	71	102	107	54
72	71	102	72	72	102	72	71	134	102	72	134	134	102	102	106	106	106	106	102	134	100	139	54
134	134	72	106	71	71	106	106	102	72	106	102	102	72	71	71	102	106	71	134	100	139	72	54
134	71	71	106	72	102	106	71	134	72	102	106	71	106	102	72	106	100	138	138	139	71	72	54
134	72	106	134	106	71	106	72	71	134	106	71	71	72	106	102	100	139	71	72	71	111	113	86
134	71	106	106	72	102	106	106	134	106	106	71	106	106	72	100	139	72	111	71	134	134	54	117

