268	268	268	224	257	50	44	44	44	50	50	50	44	142	18	143	144	50	51	111	111	145	21	22
161	161	161	162	224	225	257	50	12	11	12	12	50	44	11	12	50	11	51	111	111	111	111	145
11	50	43	288	161	162	224	225	257	11	44	12	44	44	43	12	44	43	142	18	18	19	111	111
44	11	43	50	11	288	161	162	224	257	50	43	50	43	44	43	43	12	50	50	44	110	111	111
44	12	11	11	12	43	12	288	162	192	50	44	12	43	12	50	12	50	50	50	50	142	19	111
50	43	50	11	50	50	12	44	194	224	257	50	50	43	44	43	50	44	12	12	42	43	51	111
50	11	50	44	11	50	44	11	194	268	192	50	50	43	44	12	11	50	11	50	12	50	110	111
44	44	12	11	50	11	50	256	226	268	192	11	43	50	43	12	12	12	11	10	12	44	142	18
44	44	50	12	44	44	256	226	268	268	192	11	12	50	43	12	50	50	50	50	43	50	12	12
257	11	50	256	225	225	226	268	268	268	224	225	225	225	257	50	12	50	43	43	43	50	44	50
224	225	225	226	268	268	268	268	268	268	268	268	268	268	224	225	257	11	43	50	12	11	50	50
268	268	268	268	268	268	268	268	268	268	268	268	268	160	161	162	224	257	12	43	12	50	50	44
268	268	268	268	268	268	268	268	268	268	160	161	161	289	50	288	162	224	257	12	11	43	12	12
268	268	268	268	268	268	268	268	268	268	192	50	11	11	44	50	288	162	224	257	12	50	50	12
268	268	268	268	268	268	268	268	268	268	224	257	43	43	12	50	43	194	268	192	43	50	11	11

