71	106	106	106	103	100	139	72	71	102	71	134	102	102	72	111	134	102	111	71	72	197	268	268
71	106	106	72	72	107	102	134	111	71	71	111	102	71	111	102	71	111	111	111	258	229	268	268
71	106	71	100	138	139	134	71	102	71	134	111	111	111	71	111	134	71	102	258	229	268	268	268
106	100	138	139	102	71	134	102	102	134	71	134	72	72	111	134	134	102	111	197	268	268	268	268
106	107	72	111	111	72	111	111	72	72	111	111	102	134	111	134	111	102	258	229	268	268	268	268
138	139	71	111	71	72	71	111	134	102	134	71	134	72	72	102	111	258	229	268	268	268	268	268
102	102	111	71	134	72	113	85	85	85	114	72	102	72	111	111	134	197	268	268	268	268	268	268
113	85	85	85	85	85	86	117	117	117	52	72	111	102	111	72	258	229	268	268	268	268	268	268
86	117	117	117	117	117	117	117	117	117	84	114	134	72	258	228	229	268	268	268	268	268	268	268
117	117	117	20	21	21	21	21	21	387	388	389	258	228	229	268	268	268	268	268	268	268	268	268
21	21	21	146	111	111	111	111	258	419	420	421	229	268	268	268	268	268	268	268	268	268	268	268
106	111	111	111	111	258	228	228	229	451	452	453	268	268	268	268	268	268	268	268	268	268	268	268
258	228	228	228	228	229	268	268	268	451	452	453	268	268	268	268	268	268	268	268	268	268	268	268
229	268	268	268	268	268	268	268	268	483	484	485	268	268	268	268	268	268	268	268	268	268	268	268
268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	268	268

