117	20	146	71	106	106	102	106	134	71	134	134	134	72	72	134	134	71	102	134	106	102	103	71
117	52	106	102	106	72	102	134	72	102	106	134	106	106	134	102	134	106	106	106	106	72	106	71
117	52	106	72	71	71	106	72	134	72	106	102	106	106	102	106	134	71	134	71	102	72	134	71
117	52	102	102	102	72	106	135	72	106	106	72	102	106	134	134	102	106	134	134	134	106	106	71
117	52	72	102	71	134	134	134	72	71	106	106	106	106	72	106	106	71	106	72	106	134	134	102
117	52	102	72	106	71	106	102	102	71	72	71	72	134	134	71	102	134	134	102	100	138	138	138
117	52	111	138	138	101	102	106	72	134	71	102	135	72	106	100	138	138	138	138	139	111	134	111
117	52	111	111	111	137	138	138	138	138	138	138	138	138	138	139	111	111	102	72	134	71	111	71
22	84	85	85	85	85	85	85	85	85	85	85	114	111	102	71	72	72	134	111	72	71	113	85
145	22	117	117	117	117	117	117	117	117	117	117	84	85	85	85	114	72	71	111	113	85	86	117
111	145	21	21	21	21	21	21	22	117	117	117	117	117	117	117	84	85	85	85	86	117	117	20
102	134	111	102	72	111	102	111	145	21	21	21	21	21	21	22	117	117	117	117	117	20	21	146
71	111	102	111	71	134	102	71	134	72	72	111	134	111	111	145	21	21	21	21	21	146	111	111
228	228	259	72	111	111	71	102	136	111	134	72	71	111	71	72	134	111	111	71	258	228	228	228
268	268	227	228	228	228	228	228	228	228	228	228	228	228	228	228	228	228	228	228	229	268	268	268

