11	50	43	12	50	44	44	44	12	43	44	11	50	50	11	50	44	12	50	50	12	78	83	72
50	50	12	50	11	43	11	44	11	12	50	50	43	43	44	11	11	43	12	42	50	51	102	134
9	50	43	50	44	50	50	50	50	43	11	11	12	12	11	50	43	50	50	43	78	83	72	71
50	11	50	50	43	44	11	12	12	50	11	50	50	44	11	12	50	44	78	82	83	111	134	71
50	12	12	44	50	11	50	11	44	50	44	50	11	78	82	82	82	82	83	111	136	72	71	102
82	79	82	82	80	44	43	50	44	12	9	44	78	83	111	72	111	72	111	111	111	134	111	111
111	111	72	111	81	82	82	82	79	79	82	79	83	134	71	134	111	111	102	72	102	134	111	134
111	71	102	102	72	72	111	102	111	72	134	134	102	134	111	111	111	71	72	71	71	71	111	72
114	104	111	102	102	102	102	71	102	71	134	102	102	111	72	111	103	134	72	72	71	111	111	103
84	85	114	102	71	71	134	111	134	111	71	111	71	134	134	111	111	102	71	111	71	102	134	102
117	117	84	114	134	72	111	111	71	111	71	111	134	71	111	134	102	134	111	134	102	111	135	111
22	117	117	84	85	114	111	111	111	111	102	135	72	111	111	71	111	111	134	111	111	102	73	74
145	21	22	117	117	52	111	111	102	111	72	111	72	111	134	102	72	71	72	71	102	73	133	106
111	111	145	22	117	84	114	71	102	71	72	111	111	72	102	134	111	111	134	73	74	133	106	102
111	111	111	145	22	117	52	134	134	111	111	72	71	71	134	73	74	74	74	133	106	71	71	102

