102	111	111	111	111	71	102	72	132	74	75	106	102	71	106	72	134	132	74	74	74	74	74	74
134	111	72	111	71	134	102	111	72	102	132	75	106	106	72	72	106	72	106	102	106	72	106	102
71	111	102	71	134	71	72	111	102	111	71	132	75	72	134	102	106	102	106	106	106	134	106	134
72	102	71	72	134	134	103	111	111	134	102	111	132	74	75	71	106	106	72	134	102	106	102	106
134	71	72	134	102	134	102	134	134	71	72	111	111	111	132	75	71	71	134	134	71	106	71	134
72	111	111	111	102	111	71	72	102	134	111	72	72	111	111	132	75	106	106	106	71	102	71	134
111	111	111	111	111	71	72	134	72	111	71	111	111	111	102	71	107	72	106	102	106	102	106	106
111	72	134	72	102	134	111	134	71	111	71	72	111	72	111	72	132	75	106	72	134	106	102	72
102	71	111	134	71	111	111	111	72	111	102	111	72	111	102	134	111	107	106	102	136	134	106	134
111	111	134	134	134	111	111	72	134	134	111	72	71	111	102	102	111	107	72	106	106	134	102	106
101	111	135	102	111	134	102	134	134	111	72	134	102	71	71	111	71	107	72	106	102	72	71	102
137	101	72	102	71	111	111	111	111	134	111	134	102	102	111	72	111	107	134	106	102	71	72	106
72	137	138	101	72	111	111	111	111	72	111	72	102	72	102	111	134	107	135	106	102	102	72	106
106	106	106	137	101	71	71	111	102	72	72	134	134	111	111	71	100	139	106	71	106	134	134	71
101	106	106	102	137	101	111	111	111	111	102	111	111	111	72	100	139	106	106	106	71	102	106	113

