268	268	268	268	268	268	268	268	268	268	195	111	71	111	72	197	268	268	268	268	268	268	268	268
268	268	268	268	268	268	268	268	268	163	291	72	134	111	134	290	164	164	165	268	268	268	268	268
268	268	268	268	268	268	268	268	268	195	72	71	134	111	111	111	72	72	290	164	165	268	268	268
268	268	268	268	268	268	268	268	268	195	72	102	102	134	111	111	134	134	72	111	290	164	164	165
268	268	268	268	268	268	268	268	163	291	111	111	111	134	102	111	111	111	134	72	111	72	71	290
268	268	268	268	268	268	268	268	195	134	134	102	72	111	72	72	111	102	134	134	102	134	134	111
268	268	268	268	268	268	268	268	195	111	134	71	111	72	134	71	71	111	72	111	102	71	111	72
268	268	268	268	268	268	268	268	195	71	102	71	134	102	72	71	111	71	111	72	102	71	134	134
268	268	268	268	268	268	268	163	291	72	111	111	111	71	111	72	72	134	72	71	71	134	102	111
268	268	268	268	268	268	268	195	111	111	72	134	102	71	111	111	72	17	19	71	102	111	111	71
268	268	268	268	268	268	163	291	72	134	134	111	111	134	104	111	17	144	110	134	134	111	134	111
268	268	268	268	268	163	291	111	71	111	111	71	72	102	111	71	112	50	142	19	111	134	71	71
268	268	268	268	268	195	134	111	111	102	134	71	102	72	72	72	49	44	43	142	18	19	72	111
268	268	268	268	163	291	134	134	134	134	134	71	72	72	111	71	49	11	12	11	50	110	71	71
268	268	268	163	291	71	134	111	72	72	111	111	111	111	71	17	144	11	43	11	12	142	19	72

