20	146	72	111	102	111	111	111	49	50	43	44	11	11	11	50	11	11	50	11	50	44	44	50
52	111	102	102	111	71	71	134	112	44	12	50	44	50	11	44	43	50	50	12	44	12	11	50
52	72	134	71	111	111	111	17	144	11	12	12	44	44	11	11	12	12	43	11	43	50	43	50
146	71	72	72	72	111	17	144	50	12	11	12	12	44	44	12	43	50	11	44	44	12	44	43
111	102	72	111	134	17	144	11	43	44	43	43	43	43	50	44	11	50	44	43	12	11	12	50
72	72	111	111	71	112	44	44	11	44	44	11	50	44	12	44	12	50	50	12	50	50	44	12
72	134	71	111	72	49	43	50	44	43	50	12	11	50	12	44	50	11	11	50	50	43	12	50
72	72	72	111	17	144	43	11	12	43	44	11	50	50	11	43	12	44	43	44	11	50	43	44
111	17	18	143	144	12	11	10	44	44	11	50	50	12	12	50	12	50	44	50	44	12	12	44
134	112	11	43	11	43	50	12	50	50	44	11	50	43	50	12	12	12	50	44	50	12	50	44
114	81	80	11	44	12	12	11	12	11	43	44	43	11	50	50	11	11	44	44	44	11	50	50
84	114	81	80	50	12	50	11	44	43	44	44	43	43	50	44	50	11	50	11	44	44	43	11
117	52	111	49	11	50	12	11	50	50	50	44	50	44	44	44	50	43	12	12	11	44	43	50
22	84	17	144	50	11	12	12	12	11	43	50	50	11	43	11	44	50	44	10	11	50	44	50
145	21	81	80	44	43	43	12	12	43	50	50	50	44	12	43	50	44	43	50	50	50	12	43

