72	71	111	71	134	111	71	71	102	71	72	134	71	72	111	111	103	111	134	111	258	228	228	229
134	111	102	102	72	134	111	71	134	72	111	71	134	71	111	134	72	258	228	228	229	268	268	268
72	102	134	71	102	102	134	111	102	111	71	134	134	111	134	258	228	229	268	268	268	268	268	268
102	102	102	71	134	134	102	134	111	71	134	111	258	228	228	229	268	268	268	268	268	268	268	268
72	102	71	72	72	102	134	71	71	258	228	228	229	268	268	268	268	268	268	268	268	268	163	164
71	72	102	134	134	71	258	228	228	229	268	268	268	268	268	268	268	268	268	268	163	164	291	102
111	71	72	72	258	228	229	268	268	268	268	268	268	268	268	268	268	268	268	268	227	228	228	228
71	102	111	258	229	268	268	268	268	268	268	268	268	268	163	164	164	164	164	164	164	164	164	164
85	486	487	488	488	488	488	488	488	488	488	488	488	491	492	72	102	71	111	71	134	71	72	102
117	518	519	520	520	520	520	520	520	520	520	520	520	523	524	111	102	111	134	111	71	102	102	102
21	550	551	552	552	552	552	552	552	552	552	552	552	555	556	102	71	72	111	111	102	72	71	111
258	228	229	268	268	268	268	268	268	268	195	164	164	291	71	72	111	134	71	102	102	102	111	134
229	268	268	268	268	268	268	268	268	163	291	102	111	111	111	102	102	111	134	111	111	111	111	71
268	268	268	268	268	268	268	268	163	291	71	102	111	71	135	111	134	71	71	111	111	111	102	111
268	268	268	268	268	268	268	163	291	102	134	134	71	111	134	72	72	71	71	111	102	111	71	134

