74	111	111	111	54	117	52	71	74	74	74	74	74	74	74	133	106	134	71	106	134	106	72	106
106	102	71	134	54	117	52	134	102	134	106	106	106	134	102	106	106	106	72	106	71	106	72	113
72	71	71	102	54	117	52	106	71	102	72	106	106	102	106	106	71	106	71	106	106	113	85	86
71	72	71	113	86	20	146	72	71	102	134	71	134	102	72	72	106	71	71	106	113	86	117	117
72	134	106	54	117	52	134	72	106	134	71	134	106	106	102	106	106	106	113	85	86	117	117	117
102	71	71	54	117	52	134	71	134	72	134	106	106	106	134	113	85	85	86	117	117	20	21	21
71	102	71	54	117	52	102	106	71	134	106	106	106	113	85	86	117	117	117	20	21	146	106	102
134	72	134	54	117	84	114	71	71	72	113	85	85	86	117	117	117	20	21	146	106	106	106	102
71	102	71	54	117	117	84	114	113	85	86	117	117	117	20	21	21	146	71	102	71	134	102	102
102	106	113	86	117	117	117	84	86	117	117	20	21	21	146	134	106	134	106	134	134	106	102	102
102	102	54	117	117	117	117	117	117	20	21	146	106	102	134	102	102	72	71	102	106	72	102	106
106	113	86	117	117	117	20	21	21	146	71	134	106	134	134	71	72	106	102	102	134	134	102	106
72	54	117	117	20	21	146	106	106	71	106	72	106	102	106	71	106	72	102	134	102	71	71	106
113	86	117	20	146	106	134	106	102	102	106	102	71	72	102	135	106	106	106	134	106	134	71	72
86	117	20	146	106	106	135	72	71	72	72	106	134	134	106	134	106	71	134	72	72	102	71	106

